X,Y,O,44:25:2C:54:32:F9,49:29:6D:6C:49:9F,5c:83:8f:bc:40:10,5c:83:8f:bc:40:13,5c:83:8f:bc:40:15,5c:83:8f:bc:40:16,5c:83:8f:bc:40:17,5c:83:8f:bc:40:18,5c:83:8f:f2:e3:60,5c:83:8f:f2:e3:63,5c:83:8f:f2:e3:65,5c:83:8f:f2:e3:66,5c:83:8f:f2:e3:67,5c:83:8f:f2:e3:68,5c:83:8f:f2:e3:69,5c:83:8f:f2:e3:6a,5c:83:8f:f2:e3:6c,5c:83:8f:f2:e3:6f,7A:06:A9:3F:24:3C,c8:f9:f9:72:c8:f0,c8:f9:f9:72:c8:f3,c8:f9:f9:72:c8:f4,c8:f9:f9:72:c8:f5,c8:f9:f9:72:c8:f6,c8:f9:f9:72:e7:80,c8:f9:f9:72:e7:83,c8:f9:f9:72:e7:84,c8:f9:f9:72:e7:85,c8:f9:f9:72:e7:86,c8:f9:f9:72:e7:89,c8:f9:f9:72:e7:8a,c8:f9:f9:72:e7:8b,c8:f9:f9:72:e7:8c,c8:f9:f9:72:e7:8f,c8:f9:f9:72:eb:50,c8:f9:f9:72:eb:53,c8:f9:f9:72:eb:54,c8:f9:f9:72:eb:55,c8:f9:f9:72:eb:56,c8:f9:f9:73:36:20,c8:f9:f9:73:36:25,c8:f9:f9:73:36:28,c8:f9:f9:73:38:b0,c8:f9:f9:73:38:b3,c8:f9:f9:73:38:b4,c8:f9:f9:73:38:b5,c8:f9:f9:73:38:b6,c8:f9:f9:88:23:20,c8:f9:f9:88:23:24,c8:f9:f9:88:23:25,c8:f9:f9:88:39:10,c8:f9:f9:88:39:13,c8:f9:f9:88:39:14,c8:f9:f9:88:39:15,c8:f9:f9:88:39:16,c8:f9:f9:88:39:19,c8:f9:f9:88:39:1a,c8:f9:f9:88:39:1b,c8:f9:f9:88:39:1c,c8:f9:f9:88:39:1f,c8:f9:f9:88:8b:60,c8:f9:f9:88:8b:63,c8:f9:f9:88:8b:64,c8:f9:f9:88:8b:65,c8:f9:f9:88:8b:66,c8:f9:f9:88:8b:69,c8:f9:f9:88:8b:6a,c8:f9:f9:88:8b:6c,fc:5b:39:b0:4e:bf,magX,magY,magZ,Ori
0.8,1.35,180,-77,-90,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-88,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,13.8153076171875,22.821044921875,-43.3975219726563,343.62207
0.8,1.35,180,-96,-89,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,16.7617797851563,1.20697021484375,-54.010009765625,343.08707
0.8,1.35,180,-97,-69,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,19.0048217773438,-25.4547119140625,-51.7654418945313,343.1842
0.8,1.35,180,-99,-99,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-94,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,15.228271484375,15.3228759765625,-48.0880737304688,342.99228
0.8,1.35,180,-99,-102,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-95,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,12.8753662109375,33.9447021484375,-34.3231201171875,343.03128
0.8,1.35,180,-98,-79,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,15.9881591796875,11.4852905273438,-51.2161254882813,342.89697
0.8,1.35,180,-97,-104,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-93,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,13.458251953125,-7.43255615234375,-55.3695678710938,342.53653
0.8,1.35,180,-100,-96,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-95,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-8.35113525390625,1.5716552734375,-55.2978515625,342.83591
0.8,1.35,180,-91,-81,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,1.4862060546875,2.94036865234375,-55.5160522460938,343.31583
0.8,1.35,180,-89,-85,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,26.513671875,-5.54962158203125,-48.6236572265625,343.57764
0.8,1.35,180,-89,-85,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,28.9047241210937,-15.2297973632813,-44.6456909179688,343.54889
0.8,1.35,180,-91,-84,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,16.9769287109375,21.4111328125,-41.7327880859375,343.14606
0.8,1.35,180,-108,-85,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,15.1870727539063,18.3395385742188,-44.5510864257813,343.02698
0.8,1.35,180,-103,-87,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-93,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,17.8619384765625,2.72979736328125,-52.9067993164063,343.03461
0.8,1.35,180,-100,-86,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,17.047119140625,9.7137451171875,-49.6444702148438,342.69681
0.8,1.35,270,-84,-80,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-36.3113403320312,-13.8748168945313,-28.1845092773437,71.55432
0.8,1.35,270,-79,-82,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-38.7847900390625,-21.10595703125,-24.89013671875,72.2485
0.8,1.35,270,-83,-81,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-37.237548828125,-9.2803955078125,-29.8019409179687,72.70345
0.8,1.35,270,-95,-83,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-98,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-36.7233276367187,-8.18634033203125,-27.0477294921875,71.8061
0.8,1.35,270,-95,-84,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-97,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-38.9633178710937,-15.9271240234375,-27.0523071289062,71.20791
0.8,1.35,270,-96,-84,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-101,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-37.139892578125,-28.6727905273437,-17.0120239257813,70.5834
0.8,1.35,270,-94,-85,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-102,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-36.004638671875,-24.2385864257812,-25.103759765625,70.40422
0.8,1.35,270,-92,-91,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-104,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-34.3246459960937,-6.8206787109375,-37.0941162109375,70.00117
0.8,1.35,270,-90,-91,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-31.7794799804687,-3.22113037109375,-41.9647216796875,70.3767
0.8,1.35,270,-87,-72,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-34.9319458007812,-21.8063354492187,-28.2608032226562,70.72842
0.8,1.35,270,-90,-90,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-85,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-38.36669921875,-10.6155395507813,-27.3193359375,71.06013
0.8,1.35,270,-91,-88,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-87,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-39.4058227539062,-8.355712890625,-26.5167236328125,69.91304
0.8,1.35,270,-79,-64,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-37.7426147460937,-14.4149780273438,-26.5670776367187,70.96741
0.8,1.35,270,-83,-77,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-38.2492065429687,-19.4168090820313,-26.4251708984375,71.60101
0.8,1.35,270,-84,-81,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-39.22119140625,-16.2017822265625,-23.8265991210937,72.74369
0.8,2.55,0,-87,-85,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-6.6802978515625,-47.4609375,-4.40673828125,160.68411
0.8,2.55,0,-93,-75,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-7.82623291015625,-44.1390991210938,-9.2498779296875,160.98546
0.8,2.55,0,-75,-76,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-68,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-5.5938720703125,-46.1013793945313,-4.24957275390625,164.25374
0.8,2.55,0,-81,-79,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-66,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-7.27691650390625,-44.8089599609375,8.856201171875,165.68132
0.8,2.55,0,-94,-81,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-65,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-10.0204467773438,-44.0444946289063,7.92083740234375,166.33179
0.8,2.55,0,-70,-61,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-60,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-6.86798095703125,-45.0851440429688,-3.4149169921875,166.67673
0.8,2.55,0,-90,-76,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-7.70416259765625,-45.0637817382813,-6.23016357421875,166.87927
0.8,2.55,0,-90,-80,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-6.95648193359375,-44.8196411132813,9.6405029296875,167.22661
0.8,2.55,0,-91,-80,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-0.018310546875,-45.8648681640625,3.06549072265625,167.50333
0.8,2.55,0,-93,-61,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-7.49053955078125,-44.8989868164063,-3.8818359375,167.61386
0.8,2.55,0,-94,-84,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-12.1902465820313,-44.6365356445313,-1.8157958984375,167.33449
0.8,2.55,0,-93,-83,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-13.6245727539063,-43.2601928710938,3.54766845703125,167.19543
0.8,2.55,0,-95,-82,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-13.3026123046875,-43.4036254882813,7.421875,166.96263
0.8,2.55,0,-93,-83,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-70,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-4.95758056640625,-45.5795288085938,6.36749267578125,166.72313
0.8,2.55,0,-96,-84,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-71,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,-5.4351806640625,-47.6715087890625,-2.83966064453125,166.87146
0.8,2.55,90,-99,-94,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-92,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,36.8743896484375,-25.7675170898437,-12.6602172851563,260.44141
0.8,2.55,90,-88,-86,-110,-110,-110,-110,-110,-110,-110,-75,-110,-76,-76,-76,-110,-110,-110,-110,-82,-110,-110,-110,-110,-110,-68,-110,-68,-68,-68,-69,-68,-69,-69,-69,-110,-110,-110,-110,-110,-110,-110,-110,-110,-78,-110,-110,-110,-110,-110,-110,-66,-67,-67,-68,-68,-110,-110,-110,-81,-110,-110,-110,-110,-76,-75,-110,-110,-110,-110,37.6296997070312,-19.0902709960938,-17.9168701171875,261.35977
0.8,2.55,90,-86,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-64,-110,-64,-110,-64,-67,-70,-68,-69,-69,-77,-110,-77,-77,-77,-110,-110,-110,-77,-110,-78,-77,-78,-110,-110,-110,-62,-110,-63,-63,-63,-76,-75,-76,-110,-76,-110,-110,-110,-110,-76,-110,-110,-110,-83,37.7304077148437,-25.3570556640625,-14.7705078125,261.9657
0.8,2.55,90,-88,-86,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-64,-110,-64,-110,-64,-67,-70,-68,-69,-69,-77,-110,-77,-77,-77,-110,-110,-110,-77,-110,-78,-77,-78,-110,-110,-110,-62,-110,-63,-63,-63,-76,-75,-76,-110,-76,-110,-110,-110,-110,-76,-110,-110,-110,-83,35.7406616210937,-28.99169921875,-10.5087280273438,261.94086
0.8,2.55,90,-89,-88,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-83,-110,-110,-110,-110,-110,-64,-110,-64,-110,-64,-67,-70,-68,-69,-69,-77,-110,-77,-77,-77,-110,-110,-110,-77,-110,-78,-77,-78,-110,-110,-110,-62,-110,-63,-63,-63,-76,-75,-76,-110,-76,-110,-110,-110,-110,-76,-110,-110,-110,-83,37.689208984375,-24.2279052734375,-11.4089965820313,261.82581
0.8,2.55,90,-71,-88,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-69,-110,-110,-110,-110,-110,-64,-110,-64,-110,-64,-67,-70,-68,-69,-69,-77,-110,-77,-77,-77,-110,-110,-110,-77,-110,-78,-77,-78,-110,-110,-110,-62,-110,-63,-63,-63,-76,-75,-76,-110,-76,-110,-110,-110,-110,-76,-110,-110,-110,-83,38.5726928710937,-19.4488525390625,-17.303466796875,261.6102
0.8,2.55,90,-87,-90,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-64,-110,-64,-110,-64,-67,-70,-68,-69,-69,-77,-110,-77,-77,-77,-110,-110,-110,-77,-110,-78,-77,-78,-110,-110,-110,-62,-110,-63,-63,-63,-76,-75,-76,-110,-76,-110,-110,-110,-110,-76,-110,-110,-110,-83,37.1078491210937,-30.7754516601562,-8.46405029296875,261.87524
